,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,SalePrice,Distance_from_centre,Gar2,Othr,Shed,New,Abnorml,AdjLand,Alloca,Family,Normal,Partial
592,20,6,60.0,6600,2,0,0,0,0,0,0,Mitchel,0,0,4,6.0,5,8,38,17,2,3,7,7,2,0.0,3,4,6,3,4,1,6,816,1,0,0,816,4,5,1,5,816,0,0,816,1,0,1,0,2,1,3,4,0,0,0,2,35.0,3,2,816,3,3,2,0,0,0,0,0,0,0,0,0,12,138000,4.209013064802914,0,0,0,0.0,0,0,0,0,1,0
593,120,8,0.0,4435,2,0,0,0,0,0,0,CollgCr,0,0,1,6.0,6,5,17,17,2,3,11,11,3,170.0,4,3,6,4,3,3,6,685,1,0,163,848,4,5,1,5,848,0,0,848,1,0,1,0,1,1,4,4,0,0,0,5,17.0,3,2,420,3,3,2,140,0,0,0,0,0,0,0,0,11,140000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
594,20,6,88.0,7990,2,0,1,0,0,0,0,CollgCr,0,0,4,6.0,5,6,45,45,5,3,7,7,2,0.0,3,3,4,4,3,1,1,0,1,0,924,924,4,3,1,5,924,0,0,924,0,0,1,0,3,1,3,5,0,0,0,2,39.0,1,1,280,3,3,2,0,0,0,0,0,0,0,3,0,12,110000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
595,20,6,69.0,11302,2,0,1,0,0,0,0,StoneBr,0,0,4,6.0,8,5,15,14,2,3,11,0,3,238.0,4,3,6,4,3,4,6,1422,1,0,392,1814,4,5,1,5,1826,0,0,1826,1,0,2,0,3,1,4,7,0,1,3,5,15.0,3,3,758,3,3,2,180,75,0,0,120,0,0,0,0,14,319000,4.054695471861146,0,0,0,1.0,0,0,0,0,0,1
596,70,8,60.0,3600,2,1,0,0,0,0,0,OldTown,0,0,4,7.0,6,7,110,27,2,3,11,11,2,0.0,3,3,4,3,3,1,1,0,1,0,684,684,4,5,0,4,684,684,0,1368,0,0,1,0,3,1,3,7,0,0,0,2,90.0,1,1,216,3,2,0,0,158,0,0,0,0,0,0,0,14,114504,189.79503364112892,0,0,0,0.0,0,0,0,0,1,0
597,120,6,53.0,3922,2,0,0,0,0,0,0,Blmngtn,0,0,1,6.0,7,5,14,13,2,3,11,11,3,72.0,4,3,6,5,3,3,1,0,1,0,1258,1258,4,5,1,5,1402,0,0,1402,0,2,0,2,2,1,4,7,0,1,4,5,14.0,3,3,648,3,3,2,120,16,0,0,0,0,0,0,0,13,194201,3.2629618173985437,0,0,0,1.0,0,0,0,0,0,1
598,20,6,80.0,12984,2,0,0,1,0,0,0,Crawfor,0,0,4,6.0,5,6,43,43,2,3,9,9,3,459.0,3,3,4,4,3,2,5,1283,2,147,0,1430,4,5,1,5,1647,0,0,1647,1,0,2,0,3,1,4,7,0,1,3,5,43.0,3,2,621,3,3,2,0,0,0,0,0,0,0,0,0,14,217500,0.8656348122851083,0,0,0,0.0,0,0,0,0,1,0
599,160,8,24.0,1950,2,0,0,0,0,0,0,Blueste,0,0,0,7.0,6,6,40,40,2,3,6,6,2,0.0,3,4,4,4,3,1,2,81,6,612,23,716,4,3,1,5,716,840,0,1556,1,0,2,1,3,1,3,6,0,1,3,5,40.0,3,2,452,3,3,2,161,0,0,0,0,0,0,4,0,12,151000,2.837898639916684,0,0,0,0.0,0,0,0,0,1,0
600,60,6,74.0,10927,2,0,0,0,0,0,0,NridgHt,0,0,4,7.0,8,5,15,15,2,3,11,11,3,280.0,4,3,6,4,3,3,6,546,1,0,512,1058,4,5,1,5,1058,846,0,1904,1,0,2,1,3,1,5,8,0,1,4,6,17.0,3,2,736,3,3,2,179,60,0,0,0,0,0,0,0,14,275000,4.624059644351767,0,0,0,0.0,0,0,0,0,1,0
601,50,8,50.0,9000,2,0,0,1,0,0,0,IDOTRR,0,0,4,3.0,6,6,83,70,2,3,5,5,2,0.0,3,4,6,3,3,1,1,0,1,0,780,780,4,3,1,5,780,595,0,1375,0,0,1,1,3,1,4,6,0,1,4,2,41.0,1,1,544,3,3,1,0,162,0,0,126,0,0,0,0,13,141000,0.5643015614419563,0,0,0,0.0,0,0,0,0,1,0
602,60,6,80.0,10041,2,0,1,0,0,0,0,SawyerW,0,0,4,7.0,8,5,28,28,2,3,7,7,2,0.0,4,3,6,4,3,2,6,789,1,0,119,908,4,5,1,5,927,988,0,1915,1,0,2,1,3,1,4,8,0,1,3,5,28.0,3,2,506,3,3,2,120,150,0,0,0,0,0,0,0,14,220000,4.9649151989870015,0,0,0,0.0,1,0,0,0,0,0
603,160,3,30.0,3182,2,2,0,0,0,0,0,Somerst,0,0,1,7.0,7,5,16,15,2,3,6,6,2,0.0,4,3,6,4,3,1,1,0,1,0,600,600,4,5,1,5,600,600,0,1200,0,0,2,1,2,1,4,4,0,0,0,2,16.0,2,2,480,3,3,2,0,172,0,0,0,0,0,0,0,10,151000,3.1800075924453686,0,0,0,0.0,0,0,0,0,1,0
604,20,6,88.0,12803,2,0,1,0,0,0,0,CollgCr,0,0,4,6.0,7,5,18,18,2,3,11,11,3,99.0,4,3,6,4,3,2,6,922,1,0,572,1494,4,5,1,5,1494,0,0,1494,1,0,2,0,3,1,4,6,0,1,3,5,18.0,2,2,530,3,3,2,192,36,0,0,0,0,0,0,0,12,221000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
605,60,6,85.0,13600,2,0,0,0,0,0,0,NAmes,0,0,4,7.0,7,6,55,30,2,3,7,7,3,176.0,3,3,4,3,3,1,4,454,1,0,314,768,4,3,1,5,1186,800,0,1986,0,0,2,1,3,1,3,7,0,3,2,5,55.0,1,2,486,3,3,2,0,42,0,0,189,0,0,0,0,11,205000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
606,20,6,82.0,12464,2,0,2,3,0,1,1,CollgCr,0,0,4,6.0,5,5,24,24,2,3,11,11,2,0.0,3,4,6,4,3,1,6,732,1,0,308,1040,4,4,1,5,1040,0,0,1040,1,0,1,0,3,1,4,6,0,0,0,2,20.0,1,2,576,3,3,2,168,0,0,0,0,0,0,4,0,11,152000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
607,20,6,78.0,7800,2,0,0,1,0,0,1,Edwards,0,0,4,7.0,5,8,72,18,2,3,6,6,2,0.0,3,4,4,3,4,1,6,603,1,0,293,896,4,5,1,5,1112,896,0,2008,1,0,3,0,3,1,5,8,0,0,0,5,72.0,1,1,230,3,3,2,103,0,0,0,0,0,0,0,0,14,225000,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
608,70,6,78.0,12168,2,0,0,2,0,0,1,Crawfor,0,0,4,7.0,8,6,86,22,2,3,10,5,2,0.0,3,3,6,4,3,2,4,428,1,0,537,965,4,3,1,5,1940,1254,0,3194,0,0,2,1,4,1,3,10,0,2,4,4,86.0,1,2,380,3,3,2,0,0,0,0,0,0,0,0,0,13,359100,0.8656348122851083,0,0,0,0.0,0,0,1,0,0,0
609,20,6,61.0,7943,2,0,0,0,0,0,0,Sawyer,-1,0,4,6.0,4,5,59,59,2,3,11,11,1,192.0,3,2,4,3,3,2,3,903,1,0,126,1029,4,4,1,5,1029,0,0,1029,1,0,1,0,3,1,3,5,0,0,0,5,59.0,1,1,261,3,3,2,64,0,39,0,0,0,0,0,0,13,118500,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
610,60,6,0.0,11050,2,0,0,0,0,0,0,CollgCr,1,0,4,7.0,9,5,20,20,5,3,11,11,3,204.0,4,3,6,5,3,2,6,904,1,0,536,1440,4,5,1,5,1476,677,0,2153,1,0,2,1,3,1,5,8,0,2,5,5,20.0,3,3,736,3,3,2,253,142,0,0,0,0,0,0,0,11,313000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
611,80,6,0.0,10395,2,0,1,0,0,3,0,NWAmes,0,0,4,4.0,6,6,42,42,2,3,7,7,3,233.0,3,3,4,4,3,3,5,605,1,0,427,1032,4,3,1,5,1032,0,0,1032,0,1,2,0,3,1,3,6,0,1,3,5,42.0,1,2,564,3,3,2,0,0,0,0,0,0,0,3,500,13,148000,6.7699506878762605,0,0,1,0.0,0,0,0,0,1,0
612,60,6,0.0,11885,2,0,0,0,0,0,0,CollgCr,0,0,4,7.0,8,5,19,19,2,3,11,11,3,108.0,4,3,6,4,3,3,6,990,1,0,309,1299,4,5,1,5,1299,573,0,1872,1,0,2,1,3,1,5,7,0,1,3,6,19.0,2,2,531,3,3,2,160,122,0,0,0,0,0,0,0,11,261500,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
613,20,6,70.0,8402,2,0,0,0,0,0,0,Mitchel,-1,0,4,6.0,5,5,13,13,2,3,11,11,2,0.0,3,3,6,4,3,1,5,206,1,0,914,1120,4,5,1,5,1120,0,0,1120,0,0,1,0,3,1,3,6,0,0,0,0,,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,13,147000,4.209013064802914,0,0,0,1.0,0,0,0,0,0,1
614,180,8,21.0,1491,2,0,0,0,0,0,0,MeadowV,0,0,1,2.0,4,6,48,48,2,3,12,12,2,0.0,3,3,4,4,3,3,2,150,6,480,0,630,4,5,1,5,630,0,0,630,1,0,1,0,1,1,3,3,0,0,0,0,,0,0,0,0,0,2,96,24,0,0,0,0,0,0,0,10,75500,0.0578043829422743,0,0,0,0.0,0,0,0,0,1,0
615,85,6,80.0,8800,2,0,0,0,0,0,0,NAmes,-1,0,4,2.0,6,7,57,57,2,3,6,6,3,156.0,3,4,6,3,3,4,6,763,1,0,173,936,4,5,1,5,1054,0,0,1054,1,0,1,0,3,1,4,6,0,0,0,5,57.0,2,2,480,3,3,2,120,0,0,0,0,0,0,3,0,10,137500,6.7699506878762605,0,0,0,0.0,1,0,0,0,0,0
616,60,6,0.0,7861,2,0,1,0,0,0,0,Gilbert,0,0,4,7.0,6,5,18,17,2,3,11,11,2,0.0,4,3,6,4,3,1,6,457,1,0,326,783,4,5,1,5,807,702,0,1509,1,0,2,1,3,1,4,7,0,1,4,5,18.0,3,2,393,3,3,2,100,75,0,0,0,0,0,0,0,14,183200,9.346368846857985,0,0,0,0.0,0,0,0,0,1,0
617,45,6,59.0,7227,2,0,0,2,0,1,1,NAmes,-1,0,4,1.5,6,6,66,66,2,3,6,6,2,0.0,3,3,4,3,3,1,1,0,1,0,832,832,4,4,1,5,832,0,0,832,0,0,1,0,2,1,4,4,0,0,0,2,58.0,1,2,528,3,3,2,0,0,0,0,0,0,0,0,0,12,105500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
618,20,6,90.0,11694,2,0,0,0,0,0,0,NridgHt,0,0,4,6.0,9,5,13,13,5,3,12,12,3,452.0,5,3,6,5,3,3,6,48,1,0,1774,1822,4,5,1,5,1828,0,0,1828,0,0,2,0,3,1,4,9,0,1,4,5,13.0,1,3,774,3,3,2,0,108,0,0,260,0,0,0,0,13,314813,4.624059644351767,0,0,0,1.0,0,0,0,0,0,1
619,60,6,85.0,12244,2,0,0,0,0,0,0,Timber,0,0,4,7.0,8,5,17,17,5,3,11,11,4,226.0,4,3,6,4,3,4,6,871,1,0,611,1482,4,5,1,5,1482,780,0,2262,1,0,2,1,4,1,4,10,0,2,4,5,17.0,3,3,749,3,3,2,168,0,0,0,0,0,0,0,0,12,305000,3.9862182757186897,0,0,0,0.0,0,0,0,0,1,0
620,30,6,45.0,8248,2,1,0,0,0,0,0,Edwards,0,0,4,6.0,3,3,106,70,2,3,4,4,2,0.0,3,3,2,3,3,1,4,41,1,0,823,864,4,3,0,3,864,0,0,864,1,0,1,0,2,1,3,5,0,0,0,0,,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,12,67000,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
621,60,6,90.0,10800,2,0,0,0,0,0,0,NWAmes,0,0,4,7.0,6,7,46,23,2,3,7,7,2,0.0,3,3,4,3,3,1,5,956,3,182,384,1522,4,3,1,5,1548,1066,0,2614,0,0,2,1,4,1,3,9,0,1,3,5,46.0,2,2,624,3,3,2,38,243,0,0,0,0,0,0,0,12,240000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
622,20,6,71.0,7064,2,0,0,0,0,0,0,Sawyer,0,0,4,6.0,5,6,43,43,2,3,9,9,3,153.0,3,3,4,3,3,1,4,560,1,0,420,980,4,3,1,5,980,0,0,980,0,0,1,0,3,1,3,6,0,0,0,2,34.0,1,2,484,3,3,2,192,0,0,0,0,0,0,0,0,11,135000,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
623,160,3,0.0,2117,2,0,0,0,0,0,0,Somerst,0,0,1,7.0,6,5,20,20,2,3,6,6,3,513.0,4,3,6,4,3,1,6,420,1,0,336,756,4,5,1,5,756,756,0,1512,0,0,2,1,2,1,4,4,0,1,3,2,20.0,1,2,440,3,3,2,0,32,0,0,0,0,0,0,0,13,168500,3.1800075924453686,0,0,0,0.0,0,0,0,0,1,0
624,60,6,80.0,10400,2,0,0,0,0,0,0,NWAmes,0,0,4,7.0,6,5,48,48,2,3,11,11,2,288.0,3,3,4,3,3,1,3,247,1,0,485,732,4,4,1,5,1012,778,0,1790,1,0,1,2,4,1,3,8,2,1,3,5,48.0,2,2,484,3,3,2,148,0,0,0,147,0,0,0,0,14,165150,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
625,20,6,87.0,10000,2,0,1,0,0,1,0,NAmes,0,0,4,6.0,6,6,58,58,5,3,5,5,3,261.0,3,3,4,3,3,1,1,0,1,0,1116,1116,4,3,1,5,1116,0,0,1116,0,0,1,1,3,1,3,5,0,0,0,5,58.0,1,2,440,3,3,2,0,0,0,0,385,0,0,0,0,10,160000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
626,20,6,0.0,12342,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,5,5,60,42,5,3,5,5,2,0.0,3,3,4,3,3,1,1,0,1,0,978,978,4,3,1,5,1422,0,0,1422,0,0,1,0,3,1,3,6,1,1,3,5,60.0,2,1,286,3,3,2,0,0,36,0,0,0,0,2,600,13,139900,6.7699506878762605,0,0,1,0.0,0,0,0,0,1,0
627,80,6,80.0,9600,2,0,0,0,0,0,0,NAmes,0,0,4,4.0,6,6,65,48,2,3,3,3,3,164.0,3,3,4,3,3,3,4,674,2,132,350,1156,4,5,1,5,1520,0,0,1520,1,0,1,0,3,1,3,7,0,2,4,4,65.0,2,1,364,3,3,2,0,0,189,0,0,0,0,0,0,10,153000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
628,60,6,70.0,11606,2,0,1,2,0,0,2,NAmes,0,0,4,7.0,5,5,51,51,2,3,9,9,3,192.0,3,3,6,4,3,3,3,650,1,0,390,1040,4,3,1,5,1040,1040,0,2080,0,1,1,2,5,1,2,9,0,2,3,5,51.0,1,2,504,3,3,2,335,0,0,0,0,0,0,0,0,13,135000,6.7699506878762605,0,0,0,0.0,0,0,0,1,0,0
629,80,6,82.0,9020,2,0,0,0,0,1,0,NAmes,-1,0,4,4.0,6,5,56,56,2,6,9,5,3,259.0,3,3,4,3,3,4,6,624,3,336,288,1248,4,3,1,5,1350,0,0,1350,1,0,1,1,3,1,3,6,0,0,0,5,56.0,2,2,520,3,3,2,176,0,0,0,0,0,0,4,0,12,168500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
630,70,8,50.0,9000,2,1,0,0,0,1,0,OldTown,-1,0,4,7.0,5,6,140,29,2,3,11,11,2,0.0,3,3,2,2,2,1,1,0,1,0,636,636,4,3,1,4,1089,661,0,1750,0,0,1,0,3,1,5,8,0,0,0,2,83.0,1,1,240,2,1,0,0,0,293,0,0,0,0,3,0,14,124000,189.79503364112892,0,0,0,0.0,1,0,0,0,0,0
631,120,6,34.0,4590,2,0,0,0,0,0,0,NridgHt,0,0,0,6.0,8,5,14,14,2,3,11,11,4,108.0,4,3,6,4,4,2,6,24,1,0,1530,1554,4,5,1,5,1554,0,0,1554,0,0,2,0,2,1,4,6,0,1,4,5,14.0,2,2,627,3,3,2,156,73,0,0,0,0,0,0,0,13,209500,4.624059644351767,0,0,0,0.0,0,0,0,0,1,0
632,20,6,85.0,11900,2,0,0,0,0,0,0,NWAmes,0,0,4,6.0,7,5,43,43,5,3,9,9,3,209.0,3,4,4,3,3,1,5,822,1,0,564,1386,4,3,1,5,1411,0,0,1411,0,0,2,0,3,1,3,6,0,1,3,5,43.0,3,2,544,3,3,2,192,0,0,0,0,0,0,0,0,11,82500,6.7699506878762605,0,0,0,0.0,0,0,0,1,0,0
633,20,6,80.0,9250,2,0,0,0,0,1,0,NAmes,0,0,4,6.0,5,7,66,15,2,3,5,5,2,0.0,3,3,4,3,3,1,4,480,2,468,108,1056,4,3,1,5,1056,0,0,1056,0,1,1,0,3,1,3,6,0,0,0,5,66.0,1,1,260,3,3,2,390,0,0,0,0,0,0,0,0,13,139400,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
634,90,6,64.0,6979,2,0,0,0,0,0,0,OldTown,0,0,2,2.0,6,5,40,40,2,3,9,9,2,0.0,3,3,4,3,3,1,6,1056,1,0,0,1056,4,4,1,5,1056,0,0,1056,2,0,0,0,0,2,3,4,0,0,0,2,40.0,1,2,576,3,3,2,264,56,0,0,0,0,0,4,600,10,144000,189.79503364112892,0,0,1,0.0,0,0,0,0,1,0
635,190,5,60.0,10896,2,2,0,1,0,0,0,SWISU,-1,0,3,8.0,6,7,106,25,5,3,11,11,2,0.0,2,3,4,3,2,1,2,256,1,0,1184,1440,4,5,1,4,1440,1440,515,3395,0,0,2,0,8,2,2,14,0,0,0,0,,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,13,200000,2.257674535184765,0,0,0,0.0,1,0,0,0,0,0
636,30,8,51.0,6120,2,0,0,0,0,0,0,BrkSide,0,0,4,6.0,2,3,84,70,2,3,3,3,2,0.0,2,2,2,3,2,1,1,0,1,0,264,264,1,2,0,4,800,0,0,800,0,0,1,0,1,1,2,4,4,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60000,0.0578043829422743,0,0,0,0.0,0,0,0,0,1,0
637,190,8,50.0,6000,2,0,0,0,0,0,0,OldTown,0,0,3,3.0,5,4,66,66,2,3,5,5,2,0.0,3,3,4,3,3,1,1,0,1,0,811,811,4,3,1,4,811,576,0,1387,0,0,2,0,3,2,4,7,0,0,0,6,66.0,1,1,256,3,3,2,0,0,0,0,0,0,0,0,0,11,93000,189.79503364112892,0,0,0,0.0,0,0,0,0,1,0
638,30,6,67.0,8777,2,0,0,0,0,0,0,Edwards,-1,0,4,6.0,5,7,110,70,2,3,6,5,2,0.0,3,3,4,2,3,1,1,0,1,0,796,796,4,4,1,4,796,0,0,796,0,0,1,0,2,1,3,4,0,0,0,0,,0,0,0,0,0,1,328,0,164,0,0,0,0,3,0,12,85000,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
639,120,6,53.0,3982,2,0,0,0,0,0,0,Blmngtn,0,0,1,6.0,8,5,14,14,5,3,11,11,2,0.0,4,3,6,4,4,3,6,1154,1,0,366,1520,4,5,1,5,1567,0,0,1567,1,0,2,0,1,1,5,7,0,1,4,5,14.0,3,3,648,3,3,2,312,0,0,0,0,0,0,0,0,14,264561,3.2629618173985437,0,0,0,1.0,0,0,0,0,0,1
640,120,6,62.0,12677,2,0,1,0,0,0,0,NridgHt,0,0,1,6.0,8,5,17,16,5,3,6,6,3,472.0,5,3,6,5,3,4,6,1218,1,0,300,1518,4,5,1,5,1518,0,0,1518,0,0,1,1,1,1,5,6,0,1,4,5,17.0,2,2,588,3,3,2,185,140,0,0,0,0,0,0,0,12,274000,4.624059644351767,0,0,0,0.0,0,0,0,0,1,0
641,60,3,0.0,7050,2,0,0,0,0,0,0,Somerst,0,0,4,7.0,7,5,19,19,2,3,11,11,2,0.0,4,3,6,4,3,1,6,738,1,0,319,1057,4,5,1,5,1057,872,0,1929,1,0,2,1,3,1,4,7,0,1,3,5,19.0,3,2,650,3,3,2,0,235,0,0,0,0,0,0,0,13,226000,3.1800075924453686,0,0,0,0.0,0,0,0,0,1,0
642,80,6,75.0,13860,2,0,0,0,0,0,0,NAmes,0,0,4,4.0,8,7,48,25,2,3,9,5,2,0.0,4,3,4,4,3,4,6,1410,1,0,542,1952,4,4,1,5,2000,704,0,2704,1,0,2,1,4,1,5,9,0,3,3,5,48.0,3,2,538,3,3,2,269,111,0,0,0,0,0,3,0,11,345000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
643,60,6,80.0,10793,2,0,0,0,0,0,0,NWAmes,-1,0,4,7.0,5,5,51,51,3,3,8,7,3,263.0,3,3,4,3,3,1,3,493,4,287,0,780,4,5,1,5,780,840,0,1620,0,0,2,1,4,1,3,7,1,0,0,5,51.0,3,2,462,3,3,2,208,0,0,0,0,0,0,2,0,13,152000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
644,20,3,85.0,9187,2,0,0,0,0,0,0,Somerst,0,0,4,6.0,9,5,11,11,2,3,12,12,4,162.0,5,3,6,5,3,2,6,1121,1,0,645,1766,4,5,1,5,1766,0,0,1766,1,0,2,1,2,1,5,7,0,1,4,5,11.0,3,3,478,3,3,2,195,130,0,0,0,0,0,0,0,11,370878,3.1800075924453686,0,0,0,1.0,0,0,0,0,0,1
645,20,6,0.0,10530,2,0,1,0,0,1,0,NAmes,0,0,4,6.0,6,5,49,49,5,3,9,9,2,0.0,3,3,4,3,3,1,5,282,2,35,664,981,4,3,1,5,981,0,0,981,1,0,1,1,3,1,3,5,0,0,0,2,41.0,1,2,576,3,3,2,0,312,40,0,0,0,0,0,0,13,143250,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
646,20,6,60.0,7200,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,5,70,70,5,3,6,6,2,0.0,3,3,4,0,0,0,0,0,0,0,0,0,4,4,1,5,1048,0,0,1048,0,0,1,0,3,1,3,7,1,0,0,2,70.0,1,2,420,3,3,2,0,27,0,0,0,0,0,0,0,12,98300,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
647,20,6,85.0,10452,2,0,1,0,0,0,0,Edwards,0,0,4,6.0,6,5,67,67,5,3,5,5,4,216.0,3,3,4,3,3,2,3,500,1,0,594,1094,4,5,1,5,1094,0,0,1094,0,0,1,0,3,1,3,5,0,2,4,5,67.0,2,2,495,3,3,2,0,0,0,0,287,0,0,0,0,12,155000,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
648,60,6,70.0,7700,2,0,0,0,0,0,0,NAmes,1,0,4,7.0,6,5,54,54,2,3,6,6,3,351.0,3,3,4,3,3,1,1,0,1,0,756,756,4,3,1,5,1051,788,0,1839,0,0,1,1,4,1,3,7,0,1,3,5,54.0,1,2,442,3,3,2,0,124,216,0,0,0,0,0,0,10,155000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
649,180,8,21.0,1936,2,0,0,0,0,0,0,MeadowV,0,0,0,2.0,4,6,50,50,2,3,12,12,2,0.0,3,3,4,4,3,3,4,131,6,499,0,630,4,4,1,5,630,0,0,630,1,0,1,0,1,1,3,3,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,13,84500,0.0578043829422743,0,0,0,0.0,0,0,0,0,1,0
650,60,3,65.0,8125,2,0,0,0,0,0,0,Somerst,0,0,4,7.0,7,6,13,13,2,3,12,12,2,,4,3,6,4,3,1,1,0,1,0,813,813,4,5,1,5,822,843,0,1665,0,0,2,1,3,1,4,7,0,0,0,5,13.0,2,2,562,3,3,2,0,0,0,0,0,0,0,0,0,12,205950,3.1800075924453686,0,0,0,0.0,0,0,0,0,1,0
651,70,6,60.0,9084,2,0,0,0,0,0,0,Edwards,-1,0,4,7.0,4,5,80,70,2,3,6,6,2,0.0,3,3,4,3,3,2,1,0,1,0,755,755,4,3,1,5,755,755,0,1510,1,0,1,0,4,1,3,7,0,1,4,2,80.0,1,1,296,2,1,1,120,0,0,0,0,0,0,3,0,11,108000,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
652,60,6,70.0,8750,2,0,0,0,0,0,0,CollgCr,0,0,4,7.0,7,5,24,24,2,3,11,11,2,0.0,4,3,6,4,3,1,1,0,1,0,880,880,4,5,1,5,909,807,0,1716,0,0,2,1,2,1,4,7,0,1,3,5,24.0,2,2,512,3,3,2,0,120,0,0,0,0,0,0,0,11,191000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
653,50,8,60.0,10320,2,1,0,0,0,0,0,IDOTRR,0,0,4,3.0,6,7,114,25,2,3,6,6,2,0.0,3,3,4,3,3,1,1,0,1,0,756,756,4,5,1,5,756,713,0,1469,0,0,1,0,3,1,3,7,0,0,0,2,114.0,1,1,216,3,3,2,57,0,239,0,0,0,0,3,0,12,135000,0.5643015614419563,0,0,0,0.0,0,0,0,0,1,0
654,20,6,91.0,10437,2,0,1,0,0,0,0,NoRidge,0,0,4,6.0,8,6,25,25,5,3,6,6,3,660.0,4,4,6,4,3,4,6,1696,1,0,413,2109,4,5,1,5,2113,0,0,2113,1,0,2,1,2,1,4,7,0,1,3,5,25.0,3,3,839,3,3,2,236,46,0,0,0,0,0,0,0,12,350000,4.8323299181983845,0,0,0,0.0,0,0,0,0,1,0
655,160,8,21.0,1680,2,0,0,0,0,0,0,BrDale,0,0,0,7.0,6,5,49,49,2,3,7,4,3,381.0,3,3,4,3,3,1,1,0,1,0,525,525,4,3,1,5,525,567,0,1092,0,0,1,1,3,1,3,6,0,0,0,2,49.0,1,1,264,3,3,2,0,0,0,0,0,0,0,0,0,10,88000,3.050035364629742,0,0,0,0.0,0,0,0,1,0,0
656,20,6,72.0,10007,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,5,7,61,14,2,3,7,7,3,54.0,4,3,4,3,3,1,5,806,1,0,247,1053,4,5,1,5,1053,0,0,1053,1,0,1,1,3,1,4,5,0,0,0,5,61.0,2,1,312,3,3,2,0,0,0,0,0,0,0,3,0,12,145500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
657,70,6,60.0,7200,2,0,0,2,0,0,1,Crawfor,0,0,4,7.0,7,6,89,20,2,3,4,8,2,0.0,3,2,2,4,3,1,1,0,1,0,776,776,4,3,1,5,851,651,0,1502,0,0,1,1,3,1,3,6,0,1,4,5,89.0,2,1,270,3,3,1,0,0,112,0,0,0,0,3,0,12,149000,0.8656348122851083,0,0,0,0.0,0,0,0,0,1,0
658,50,6,78.0,17503,2,0,0,0,0,0,0,NAmes,-1,0,4,3.0,6,5,72,70,2,3,11,11,2,0.0,3,3,4,3,3,1,1,0,1,0,912,912,4,3,1,5,912,546,0,1458,0,1,1,0,3,1,3,6,0,1,4,5,72.0,1,1,330,3,3,2,192,0,0,0,0,0,0,0,0,10,97500,6.7699506878762605,0,0,0,0.0,1,0,0,0,0,0
